Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Postal Code,Category,Sub-Category,Sales,Quantity,Discount,Profit
2735,ORD-2022-102734,06/23/2022,06/26/2022,Standard Class,CUST-1015,Priya Patel,Corporate,Central,Texas,25321.0,Furniture,Chairs,66.39,2,0.0,9.72
2736,ORD-2022-102735,11/23/2022,11/29/2022,Standard Class,CUST-1532,Fatima Noor,Home Office,West,California,,Office Supplies,Binders,15.4,9,0.0,17.34
2737,ORD-2023-102736,06/07/2023,06/13/2023,Standard Class,CUST-1504,Maria Garcia ,Home Office,South,North Carolina,,Technology,Accessories,188.66,8,0.0,36.67
2738,ORD-2023-102737,06/02/2023,06/08/2023,Standard Class,CUST-1360,  John Smith,Home Office,East,New Jersey,,Furniture,Furnishings,148.79,3,0.0,55.71
2739,ORD-2022-102738,05/28/2022,05/30/2022,Standard Class,CUST-1590,Aisha Khan,Home Office,Central,Illinois,11347.0,Furniture,Chairs,406.32,6,0.2,1196.15
2740,ORD-2022-102739,10/20/2022,10/27/2022,Standard Class,CUST-1729,Wei Chen,Home Office,Central,Michigan,,Office Supplies,Binders,50.18,1,0.0,1.91
2741,ORD-2024-102740,10/22/2024,10/24/2024,Standard Class,CUST-1513,Aisha Khan,Home Office,Central,Ohio,12035.0,Furniture,Tables,191.53,3,0.1,116.73
2742,ORD-2022-102741,06/20/2022,06/23/2022,Second Class,CUST-1500,Liam O'Connor,Home Office,Central,Texas,,Office Supplies,Storage,67.29,1,0.0,-8.73
2743,ORD-2024-102742,02/12/2024,02/19/2024,Standard Class,CUST-1289,John Smith,Consumer,East,Pennsylvania,,Furniture,Chairs,87.77,6,0.0,128.49
2744,ORD-2024-102743,12/14/2024,12/15/2024,Same Day,CUST-1223,,Consumer,East,New Jersey,69124.0,Technology,Machines,755.7,5,0.0,573.52
2745,ORD-2022-102744,09/28/2022,10/02/2022,Standard Class,CUST-1691,John Smith,Consumer,West,California,,Office Supplies,Binders,36.95,3,0.15,28.19
2746,ORD-2023-102745,04/09/2023,04/16/2023,Second Class,CUST-1809,Priya Patel,Corporate,Central,Illinois,,Technology,Accessories,606.41,7,0.0,841.48
2747,ORD-2022-102746,04/16/2022,04/17/2022,Standard Class,CUST-1927,Fatima Noor,Corporate,Central,Texas,,Furniture,Bookcases,70.72,4,0.0,80.53
2748,ORD-2024-102747,08/13/2024,08/15/2024,Standard Class,CUST-1427,Fatima Noor,Corporate,South,Alabama,,Office Supplies,Paper,61.69,7,0.0,157.13
2749,ORD-2022-102748,04/24/2022,05/01/2022,Standard Class,CUST-1721,Wei Chen,Home Office,South,Alabama,,Furniture,Chairs,364.57,6,0.0,538.79
2750,ORD-2022-102749,03/11/2022,03/18/2022,Standard Class,CUST-1629,Fatima Noor,Home Office,Central,Texas,,Office Supplies,Art,105.15,9,0.15,129.92
2751,ORD-2023-102750,07/26/2023,07/28/2023,Standard Class,CUST-1823,Liam O'Connor,Consumer,South,North Carolina,,Office Supplies,Art,14.9,5,0.0,2.81
2752,ORD-2024-102751,10/23/2024,10/25/2024,Standard Class,CUST-1610,Maria Garcia ,Corporate,East,Massachusetts,25988.0,Office Supplies,Binders,48.06,6,0.0,38.4
2753,ORD-2024-102752,10/13/2024,10/14/2024,Standard Class,CUST-1247,John Smith,Home Office,Central,Michigan,94939.0,Technology,Phones,182.02,2,0.2,41.64
2754,ORD-2023-102753,02/12/2023,02/15/2023,Standard Class,CUST-1907,Liam O'Connor,Consumer,West,California,,Technology,Accessories,257.91,4,0.2,182.39
2755,ORD-2023-102754,12/07/2023,12/11/2023,Standard Class,CUST-1165,Wei Chen,Corporate,Central,Texas,,Furniture,Furnishings,377.05,5,0.15,-18.07
2756,ORD-2023-102755,06/21/2023,06/28/2023,Standard Class,CUST-1375,Fatima Noor,Home Office,West,California,,Office Supplies,Art,26.47,6,0.3,-43.15
2757,ORD-2024-102756,06/10/2024,06/16/2024,Standard Class,CUST-1787,,Consumer,South,Alabama,,Furniture,Bookcases,440.59,9,0.0,628.17
2758,ORD-2022-102757,03/26/2022,04/02/2022,First Class,CUST-1939,Priya Patel,Home Office,Central,Texas,,Furniture,Bookcases,440.47,2,0.2,-124.26
2759,ORD-2024-102758,11/13/2024,11/16/2024,Second Class,CUST-1075,Fatima Noor,Corporate,South,Alabama,,Technology,Machines,108.04,3,0.2,83.36
2760,ORD-2022-102759,04/25/2022,04/27/2022,Standard Class,CUST-1074,Priya Patel,Corporate,Central,Texas,,Technology,Accessories,206.82,2,0.2,-29.99
2761,ORD-2023-102760,10/03/2023,10/08/2023,Standard Class,CUST-1861,Wei Chen,Corporate,Central,Michigan,,Office Supplies,Art,67.61,3,0.0,45.72
2762,ORD-2024-102761,12/08/2024,12/12/2024,Second Class,CUST-1030,Wei Chen,Consumer,South,Alabama,,Furniture,Furnishings,319.71,7,0.0,499.68
2763,ORD-2024-102762,05/27/2024,05/28/2024,Standard Class,CUST-1408,David O'Brien,Home Office,Central,Michigan,,Technology,Accessories,214.79,6,0.0,279.21
2764,ORD-2022-102763,12/14/2022,12/16/2022,Standard Class,CUST-1291,Wei Chen,Corporate,East,Pennsylvania,,Office Supplies,Art,65.72,2,0.1,6.97
2765,ORD-2024-102764,06/09/2024,06/13/2024,Standard Class,CUST-1647,John Smith,Corporate,East,Massachusetts,15985.0,Office Supplies,Paper,30.42,6,0.0,45.7
2766,ORD-2024-102765,12/08/2024,12/10/2024,Standard Class,CUST-1625,Maria Garcia ,Consumer,South,Florida,,Office Supplies,Paper,63.45,1,0.1,11.23
2767,ORD-2022-102766,05/12/2022,05/13/2022,Standard Class,CUST-1863,David O'Brien,Consumer,West,Nevada,53182.0,Furniture,Chairs,535.53,2,0.0,193.53
2768,ORD-2022-102767,11/18/2022,11/25/2022,Standard Class,CUST-1608,Aisha Khan,Corporate,South,Alabama,,Technology,Phones,219.99,8,0.0,63.78
2769,ORD-2023-102768,05/12/2023,05/14/2023,First Class,CUST-1232,Aisha Khan,Corporate,East,New York,,Technology,Machines,287.68,3,0.2,-40.05
2770,ORD-2024-102769,12/08/2024,12/13/2024,Same Day,CUST-1233,John Smith,Consumer,West,California,,Technology,Copiers,508.99,9,0.1,921.34
2771,ORD-2023-102770,10/06/2023,10/11/2023,Standard Class,CUST-1637,Aisha Khan,Home Office,East,New Jersey,66851.0,Technology,Accessories,331.61,2,0.0,167.25
2772,ORD-2024-102771,05/05/2024,05/12/2024,First Class,CUST-1051,John Smith,Corporate,Central,Ohio,,Office Supplies,Art,13.57,4,0.0,6.77
2773,ORD-2022-102772,12/20/2022,12/22/2022,Standard Class,CUST-1002,Aisha Khan,Home Office,West,Washington,,Technology,Phones,229.3,1,0.0,75.52
2774,ORD-2023-102773,07/17/2023,07/21/2023,Standard Class,CUST-1267,John Smith,Corporate,Central,Ohio,,Office Supplies,Paper,12.19,5,0.0,15.96
2775,ORD-2024-102774,08/03/2024,08/10/2024,Standard Class,CUST-1679,Liam O'Connor,Consumer,South,Florida,,Furniture,Chairs,217.84,5,0.2,-107.15
2776,ORD-2024-102775,06/03/2024,06/07/2024,Second Class,CUST-1908,John Smith,Consumer,Central,Illinois,,Office Supplies,Art,63.27,8,0.1,16.62
2777,ORD-2022-102776,06/09/2022,06/15/2022,Standard Class,CUST-1690,Maria Garcia ,Home Office,East,New York,,Office Supplies,Art,53.32,9,0.0,63.69
2778,ORD-2023-102777,04/09/2023,04/13/2023,Second Class,CUST-1473,John Smith,Consumer,South,Georgia,,Office Supplies,Paper,13.1,6,0.15,-0.71
2779,ORD-2022-102778,02/14/2022,02/15/2022,Second Class,CUST-1770,Priya Patel,Corporate,South,Georgia,24682.0,Furniture,Tables,199.46,2,0.0,105.59
2780,ORD-2022-102779,09/25/2022,09/26/2022,Standard Class,CUST-1289,  John Smith,Corporate,East,New York,,Office Supplies,Storage,74.61,7,0.0,57.62
2781,ORD-2024-102780,11/13/2024,11/20/2024,Standard Class,CUST-1344,Priya Patel,Home Office,South,North Carolina,,Furniture,Tables,363.93,3,0.0,65.84
2782,ORD-2022-102781,01/29/2022,02/03/2022,Standard Class,CUST-1480,Liam O'Connor,Corporate,West,Oregon,,Technology,Copiers,1037.55,3,0.1,1093.86
2783,ORD-2022-102782,10/31/2022,11/05/2022,First Class,CUST-1142,Fatima Noor,Corporate,South,Alabama,75089.0,Office Supplies,Art,12.25,6,0.1,-13.49
2784,ORD-2023-102783,08/25/2023,08/26/2023,Standard Class,CUST-1112,Maria Garcia ,Home Office,West,Washington,,Office Supplies,Art,40.8,9,0.0,26.85
2785,ORD-2024-102784,05/19/2024,05/23/2024,Standard Class,CUST-1796,Priya Patel,Home Office,East,Pennsylvania,,Technology,Phones,32.83,6,0.15,37.61
2786,ORD-2022-102785,08/19/2022,08/26/2022,Standard Class,CUST-1925,Priya Patel,Home Office,South,Georgia,,Technology,Copiers,117.74,8,0.1,29.06
2787,ORD-2024-102786,04/22/2024,04/24/2024,Second Class,CUST-1723,Liam O'Connor,Consumer,East,New Jersey,,Furniture,Furnishings,406.65,8,0.0,483.26
2788,ORD-2023-102787,01/31/2023,02/06/2023,First Class,CUST-1602,Priya Patel,Corporate,West,California,,Technology,Machines,229.35,2,0.0,-53.29
2789,ORD-2022-102788,03/08/2022,03/14/2022,Standard Class,CUST-1838,Maria Garcia ,Home Office,East,New York,,Office Supplies,Paper,8.95,9,0.0,8.43
2790,ORD-2022-102789,10/23/2022,10/28/2022,Standard Class,CUST-1047,Maria Garcia ,Consumer,East,Massachusetts,,Office Supplies,Paper,15.92,6,0.0,-6.78
2791,ORD-2022-102790,02/19/2022,02/22/2022,Standard Class,CUST-1993,  John Smith,Corporate,Central,Texas,,Technology,Accessories,193.96,8,0.0,87.15
2792,ORD-2024-102791,09/08/2024,09/11/2024,Standard Class,CUST-1312,Wei Chen,Consumer,West,Oregon,64980.0,Furniture,Bookcases,125.02,9,0.2,-95.43
2793,ORD-2024-102792,12/17/2024,12/24/2024,Second Class,CUST-1125,  John Smith,Consumer,South,North Carolina,,Office Supplies,Storage,26.88,9,0.0,-0.48
2794,ORD-2023-102793,07/18/2023,07/23/2023,Standard Class,CUST-1458,Fatima Noor,Corporate,West,Nevada,,Technology,Copiers,175.3,3,0.0,109.42
2795,ORD-2024-102794,11/18/2024,11/25/2024,Standard Class,CUST-1373,Maria Garcia ,Consumer,Central,Illinois,94484.0,Office Supplies,Storage,119.94,9,0.0,566.79
2796,ORD-2024-102795,03/04/2024,03/07/2024,Standard Class,CUST-1944,  John Smith,Corporate,South,North Carolina,,Technology,Copiers,615.9,1,0.0,296.86
2797,ORD-2024-102796,04/03/2024,04/05/2024,Standard Class,CUST-1756,John Smith,Consumer,East,Pennsylvania,,Technology,Accessories,141.22,4,0.0,-11.98
2798,ORD-2024-102797,05/27/2024,05/28/2024,Standard Class,CUST-1179,Wei Chen,Corporate,East,Massachusetts,,Technology,Phones,329.14,1,0.15,32.9
2799,ORD-2022-102798,03/26/2022,03/31/2022,Standard Class,CUST-1621,Priya Patel,Home Office,East,Massachusetts,42375.0,Office Supplies,Binders,43.22,3,0.3,9.7
2800,ORD-2022-102799,11/24/2022,11/27/2022,Standard Class,CUST-1607,John Smith,Home Office,Central,Ohio,,Technology,Accessories,457.12,5,0.0,-74.59
2801,ORD-2023-102800,05/25/2023,06/01/2023,Standard Class,CUST-1292,Priya Patel,Home Office,Central,Texas,,Furniture,Chairs,238.98,5,0.0,271.36
2802,ORD-2022-102801,07/12/2022,07/15/2022,Standard Class,CUST-1483,Priya Patel,Corporate,West,Oregon,,Office Supplies,Storage,18.66,7,0.15,41.26
2803,ORD-2024-102802,08/17/2024,08/20/2024,Standard Class,CUST-1360,Maria Garcia ,Consumer,South,Alabama,54542.0,Office Supplies,Art,50.18,5,0.0,68.08
2804,ORD-2024-102803,10/08/2024,10/13/2024,Second Class,CUST-1292,  John Smith,Home Office,East,New Jersey,,Furniture,Chairs,442.99,2,0.15,212.28
2805,ORD-2024-102804,06/04/2024,06/10/2024,Standard Class,CUST-1181,Wei Chen,Consumer,South,Florida,,Office Supplies,Paper,28.62,1,0.1,3.38
2806,ORD-2022-102805,09/19/2022,09/24/2022,Standard Class,CUST-1055,David O'Brien,Corporate,East,Massachusetts,,Technology,Machines,162.67,9,0.0,-104.22
2807,ORD-2023-102806,04/30/2023,05/02/2023,Second Class,CUST-1256,Priya Patel,Home Office,Central,Illinois,87711.0,Office Supplies,Storage,29.51,2,0.0,3.41
2808,ORD-2022-102807,03/12/2022,03/17/2022,First Class,CUST-1558,John Smith,Consumer,East,New York,,Office Supplies,Binders,16.65,8,0.0,42.44
2809,ORD-2022-102808,04/18/2022,04/25/2022,First Class,CUST-1042,Priya Patel,Consumer,South,North Carolina,,Office Supplies,Binders,46.82,1,0.1,-4.65
2810,ORD-2023-102809,11/21/2023,11/23/2023,Second Class,CUST-1118,John Smith,Consumer,Central,Texas,,Furniture,Chairs,176.52,3,0.0,50.17
2811,ORD-2023-102810,08/15/2023,08/22/2023,Standard Class,CUST-1581,Fatima Noor,Consumer,East,New Jersey,12132.0,Technology,Machines,358.88,2,0.15,75.9
2812,ORD-2024-102811,10/16/2024,10/18/2024,Standard Class,CUST-1970,Priya Patel,Consumer,Central,Illinois,57967.0,Office Supplies,Binders,10.24,4,0.0,-2.67
2813,ORD-2022-102812,12/14/2022,12/16/2022,Standard Class,CUST-1372,Maria Garcia ,Home Office,East,New York,,Technology,Accessories,211.1,9,0.0,127.5
2814,ORD-2023-102813,08/19/2023,08/23/2023,Standard Class,CUST-1435,Fatima Noor,Home Office,South,Georgia,72871.0,Furniture,Chairs,231.32,4,0.3,198.9
2815,ORD-2024-102814,09/22/2024,09/29/2024,Standard Class,CUST-1029,Liam O'Connor,Home Office,Central,Ohio,86353.0,Furniture,Furnishings,299.27,6,0.0,397.59
2816,ORD-2022-102815,09/07/2022,09/08/2022,Second Class,CUST-1580,,Corporate,South,Georgia,,Technology,Accessories,213.53,7,0.3,152.28
2817,ORD-2022-102816,12/20/2022,12/22/2022,Standard Class,CUST-1527,  John Smith,Home Office,West,Oregon,16317.0,Office Supplies,Paper,12.27,7,0.0,-1.2
2818,ORD-2023-102817,11/21/2023,11/23/2023,Standard Class,CUST-1725,Fatima Noor,Corporate,Central,Texas,,Office Supplies,Binders,23.62,5,0.0,16.45
2819,ORD-2024-102818,01/30/2024,02/02/2024,Standard Class,CUST-1250,  John Smith,Consumer,West,Oregon,,Technology,Accessories,911.86,1,0.0,-156.71
2820,ORD-2022-102819,06/12/2022,06/13/2022,Standard Class,CUST-1083,Wei Chen,Home Office,East,New York,,Office Supplies,Storage,35.78,2,0.0,0.02
2821,ORD-2024-102820,01/13/2024,01/14/2024,Standard Class,CUST-1456,Aisha Khan,Corporate,South,Georgia,,Office Supplies,Paper,33.01,2,0.0,15.27
2822,ORD-2024-102821,08/26/2024,08/28/2024,Standard Class,CUST-1276,Maria Garcia ,Consumer,South,Florida,,Office Supplies,Binders,81.36,1,0.0,24.96
2823,ORD-2024-102822,04/09/2024,04/13/2024,Standard Class,CUST-1262,Fatima Noor,Corporate,Central,Michigan,,Furniture,Tables,168.4,3,0.2,-30.61
2824,ORD-2024-102823,05/12/2024,05/13/2024,First Class,CUST-1932,John Smith,Home Office,Central,Texas,,Office Supplies,Storage,10.4,2,0.3,-7.39
2825,ORD-2024-102824,04/24/2024,04/28/2024,First Class,CUST-1077,Aisha Khan,Corporate,West,California,,Technology,Accessories,63.97,7,0.2,-58.63
2826,ORD-2022-102825,02/19/2022,02/25/2022,Standard Class,CUST-1895,,Consumer,East,Pennsylvania,,Office Supplies,Storage,79.97,3,0.0,94.86
2827,ORD-2024-102826,05/07/2024,05/14/2024,Standard Class,CUST-1179,Fatima Noor,Corporate,West,Washington,26495.0,Furniture,Bookcases,249.59,2,0.15,126.03
2828,ORD-2024-102827,01/01/2024,01/05/2024,First Class,CUST-1475,Wei Chen,Home Office,East,Pennsylvania,58130.0,Office Supplies,Art,2.86,3,0.0,1.03
2829,ORD-2024-102828,05/02/2024,05/08/2024,Standard Class,CUST-1196,Priya Patel,Corporate,Central,Illinois,,Furniture,Bookcases,249.34,2,0.1,28.26
2830,ORD-2024-102829,03/21/2024,03/24/2024,Second Class,CUST-1124,Maria Garcia ,Consumer,South,North Carolina,90880.0,Office Supplies,Storage,37.44,3,0.2,-10.25
2831,ORD-2024-102830,01/29/2024,02/04/2024,Standard Class,CUST-1190,  John Smith,Consumer,Central,Illinois,62283.0,Technology,Phones,182.79,8,0.2,-8.34
2832,ORD-2024-102831,10/01/2024,10/05/2024,Same Day,CUST-1240,Maria Garcia ,Home Office,East,Pennsylvania,34437.0,Technology,Accessories,195.82,5,0.0,295.19
2833,ORD-2023-102832,04/23/2023,04/25/2023,Standard Class,CUST-1044,  John Smith,Corporate,South,Alabama,,Office Supplies,Binders,32.26,6,0.0,57.16
2834,ORD-2024-102833,12/09/2024,12/11/2024,Standard Class,CUST-1553,,Home Office,South,Florida,53898.0,Office Supplies,Storage,63.23,8,0.0,99.7
2835,ORD-2024-102834,11/21/2024,11/25/2024,Standard Class,CUST-1753,  John Smith,Consumer,South,North Carolina,,Office Supplies,Binders,59.8,2,0.0,14.49
2836,ORD-2022-102835,03/31/2022,04/03/2022,Standard Class,CUST-1144,Liam O'Connor,Consumer,East,Pennsylvania,96843.0,Furniture,Tables,93.7,3,0.0,-0.76
2837,ORD-2023-102836,05/08/2023,05/09/2023,Second Class,CUST-1924,Maria Garcia ,Corporate,West,Washington,,Furniture,Tables,259.94,5,0.0,263.24
2838,ORD-2022-102837,04/17/2022,04/19/2022,First Class,CUST-1650,Fatima Noor,Corporate,West,Nevada,10646.0,Office Supplies,Storage,31.92,8,0.0,53.45
2839,ORD-2023-102838,12/18/2023,12/24/2023,Standard Class,CUST-1521,Liam O'Connor,Home Office,West,Nevada,,Office Supplies,Paper,6.66,3,0.0,7.31
2840,ORD-2024-102839,02/28/2024,03/05/2024,Standard Class,CUST-1003,David O'Brien,Home Office,Central,Michigan,,Technology,Accessories,76.23,2,0.15,8.22
2841,ORD-2022-102840,07/12/2022,07/15/2022,Standard Class,CUST-1847,Aisha Khan,Corporate,Central,Illinois,,Office Supplies,Art,3.47,2,0.0,0.73
2842,ORD-2022-102841,02/07/2022,02/10/2022,Standard Class,CUST-1835,  John Smith,Home Office,Central,Ohio,91024.0,Technology,Phones,397.11,7,0.1,726.8
2843,ORD-2022-102842,04/20/2022,04/22/2022,Second Class,CUST-1895,Liam O'Connor,Consumer,West,Washington,,Furniture,Furnishings,191.24,7,0.15,443.37
2844,ORD-2023-102843,11/18/2023,11/24/2023,Standard Class,CUST-1601,Maria Garcia ,Consumer,East,New Jersey,,Technology,Accessories,686.34,7,0.1,-625.13
2845,ORD-2022-102844,01/01/2022,01/02/2022,Second Class,CUST-1844,Aisha Khan,Consumer,South,Georgia,,Furniture,Chairs,143.35,5,0.0,27.77
2846,ORD-2023-102845,04/30/2023,05/02/2023,Standard Class,CUST-1290,Aisha Khan,Consumer,South,Alabama,,Furniture,Bookcases,134.53,7,0.0,567.85
2847,ORD-2023-102846,11/03/2023,11/05/2023,Standard Class,CUST-1757,Aisha Khan,Consumer,East,Pennsylvania,87453.0,Technology,Machines,409.95,1,0.1,-15.83
2848,ORD-2022-102847,07/05/2022,07/10/2022,Standard Class,CUST-1315,Liam O'Connor,Consumer,South,Florida,80800.0,Office Supplies,Art,21.81,2,0.1,9.46
2849,ORD-2022-102848,12/11/2022,12/16/2022,Second Class,CUST-1620,Maria Garcia ,Home Office,Central,Illinois,,Technology,Phones,245.6,7,0.0,319.57
2850,ORD-2024-102849,02/28/2024,02/29/2024,Same Day,CUST-1442,,Corporate,South,Alabama,,Office Supplies,Paper,21.93,7,0.0,10.08
2851,ORD-2024-102850,04/12/2024,04/19/2024,Standard Class,CUST-1040,,Home Office,South,Alabama,,Office Supplies,Binders,87.24,8,0.0,239.66
2852,ORD-2023-102851,10/26/2023,10/29/2023,Standard Class,CUST-1606,John Smith,Consumer,East,Pennsylvania,,Office Supplies,Binders,70.17,3,0.0,3.1
2853,ORD-2022-102852,02/07/2022,02/11/2022,Standard Class,CUST-1601,Maria Garcia ,Home Office,South,Florida,13145.0,Office Supplies,Art,90.29,9,0.0,262.08
2854,ORD-2024-102853,08/16/2024,08/23/2024,Second Class,CUST-1782,Priya Patel,Corporate,West,Washington,,Office Supplies,Art,6.62,8,0.2,11.38
2855,ORD-2024-102854,10/23/2024,10/26/2024,First Class,CUST-1696,,Home Office,West,California,40155.0,Office Supplies,Art,62.64,9,0.0,37.24
2856,ORD-2022-102855,03/28/2022,04/04/2022,Standard Class,CUST-1673,Wei Chen,Consumer,South,Georgia,,Technology,Copiers,216.03,3,0.0,225.26
2857,ORD-2023-102856,12/05/2023,12/08/2023,Standard Class,CUST-1304,,Home Office,East,New Jersey,92731.0,Technology,Machines,207.23,5,0.0,234.32
2858,ORD-2023-102857,09/15/2023,09/20/2023,Standard Class,CUST-1482,Priya Patel,Consumer,South,North Carolina,,Office Supplies,Binders,34.7,9,0.0,38.64
2859,ORD-2022-102858,09/23/2022,09/25/2022,Second Class,CUST-1272,Wei Chen,Home Office,East,Massachusetts,,Furniture,Chairs,167.14,3,0.0,189.65
2860,ORD-2022-102859,01/31/2022,02/02/2022,Standard Class,CUST-1869,Fatima Noor,Consumer,South,Alabama,24103.0,Office Supplies,Art,11.11,1,0.0,3.66
2861,ORD-2022-102860,11/21/2022,11/27/2022,Standard Class,CUST-1004,,Corporate,Central,Texas,,Office Supplies,Binders,13.46,8,0.2,28.39
2862,ORD-2023-102861,11/28/2023,12/02/2023,Second Class,CUST-1500,David O'Brien,Home Office,South,Florida,88954.0,Office Supplies,Binders,49.35,3,0.0,19.27
2863,ORD-2022-102862,06/27/2022,07/02/2022,Standard Class,CUST-1429,,Consumer,South,North Carolina,,Office Supplies,Paper,11.14,2,0.0,-1.82
2864,ORD-2023-102863,01/09/2023,01/13/2023,First Class,CUST-1613,Priya Patel,Corporate,West,Nevada,64871.0,Furniture,Chairs,302.44,2,0.2,21.29
2865,ORD-2023-102864,04/05/2023,04/06/2023,Standard Class,CUST-1241,Aisha Khan,Home Office,West,Oregon,25128.0,Office Supplies,Art,30.49,9,0.1,71.41
2866,ORD-2023-102865,05/23/2023,05/30/2023,Standard Class,CUST-1658,Maria Garcia ,Consumer,South,Florida,92147.0,Furniture,Tables,279.06,5,0.2,117.74
2867,ORD-2024-102866,03/31/2024,04/07/2024,Standard Class,CUST-1897,Priya Patel,Home Office,East,New York,,Office Supplies,Art,57.4,5,0.0,107.1
2868,ORD-2024-102867,03/06/2024,03/13/2024,First Class,CUST-1008,  John Smith,Home Office,West,Washington,,Furniture,Chairs,241.13,6,0.0,178.8
2869,ORD-2024-102868,01/23/2024,01/25/2024,Standard Class,CUST-1192,David O'Brien,Consumer,West,Nevada,83116.0,Office Supplies,Binders,32.84,3,0.0,15.9
2870,ORD-2024-102869,12/24/2024,12/29/2024,Standard Class,CUST-1393,Aisha Khan,Corporate,West,Oregon,57871.0,Furniture,Tables,142.11,7,0.0,132.54
2871,ORD-2022-102870,08/27/2022,08/31/2022,Standard Class,CUST-1781,Liam O'Connor,Corporate,South,Alabama,,Office Supplies,Binders,53.93,7,0.0,123.67
2872,ORD-2024-102871,07/02/2024,07/05/2024,Standard Class,CUST-1759,John Smith,Consumer,West,Nevada,,Furniture,Furnishings,22.74,7,0.15,10.53
2873,ORD-2024-102872,09/29/2024,10/06/2024,Second Class,CUST-1811,Maria Garcia ,Consumer,East,Pennsylvania,,Office Supplies,Storage,30.28,1,0.0,1.21
2874,ORD-2023-102873,03/24/2023,03/26/2023,First Class,CUST-1203,Aisha Khan,Home Office,West,California,,Furniture,Chairs,607.48,6,0.0,1034.74
2875,ORD-2023-102874,06/06/2023,06/10/2023,Standard Class,CUST-1717,Priya Patel,Consumer,East,New York,,Technology,Phones,554.52,3,0.0,484.57
2876,ORD-2022-102875,05/20/2022,05/23/2022,Second Class,CUST-1278,Fatima Noor,Corporate,Central,Illinois,10478.0,Office Supplies,Art,32.04,1,0.0,-0.18
2877,ORD-2022-102876,11/26/2022,11/27/2022,Standard Class,CUST-1394,,Consumer,South,Alabama,,Office Supplies,Storage,40.03,1,0.0,14.23
2878,ORD-2022-102877,07/11/2022,07/15/2022,First Class,CUST-1164,Fatima Noor,Home Office,East,New Jersey,99864.0,Office Supplies,Art,53.29,3,0.0,43.51
